,Day,Card,Sum
100472,13,519113,0.0
100473,19,519113,0.0
100474,20,519113,0.0
100475,15,519113,0.0
100476,16,519113,0.0
100477,17,519113,0.0
100478,26,519113,0.0
100479,14,519113,0.0
100480,3,4499564,3.63
100481,23,4499564,0.0
100482,24,4499564,0.0
100483,27,4499564,0.0
100484,21,4499564,0.0
100485,25,4499564,0.0
100486,29,4499564,0.0
100487,30,4499564,0.0
100488,22,4499564,0.0
100489,28,4499564,0.0
100490,31,4499564,0.0
100491,18,4499564,0.0
100492,13,4499564,3.86
100493,19,4499564,0.0
100494,20,4499564,0.0
100495,15,4499564,0.0
100496,16,4499564,0.0
100497,17,4499564,0.0
100498,26,4499564,0.0
100499,14,4499564,0.0
100500,3,767346,13.9
100501,23,767346,0.0
100502,24,767346,0.0
100503,27,767346,0.0
100504,21,767346,0.0
100505,25,767346,0.0
100506,29,767346,0.0
100507,30,767346,0.0
100508,22,767346,0.0
100509,28,767346,0.0
100510,31,767346,0.0
100511,18,767346,0.0
100512,13,767346,283.44
100513,19,767346,0.0
100514,20,767346,0.0
100515,15,767346,43.9
100516,16,767346,0.0
100517,17,767346,0.0
100518,26,767346,0.0
100519,14,767346,14.43
100520,3,290415,59.88
100521,23,290415,0.0
100522,24,290415,0.0
100523,27,290415,10.0
100524,21,290415,0.0
100525,25,290415,1.5
100526,29,290415,0.0
100527,30,290415,0.0
100528,22,290415,0.0
100529,28,290415,34.26
100530,31,290415,0.0
100531,18,290415,0.0
100532,13,290415,0.0
100533,19,290415,0.0
100534,20,290415,0.0
100535,15,290415,0.0
100536,16,290415,0.0
100537,17,290415,0.0
100538,26,290415,0.0
100539,14,290415,0.0
100540,3,809155,9.11
100541,23,809155,0.0
100542,24,809155,0.0
100543,27,809155,0.0
100544,21,809155,0.0
100545,25,809155,0.0
100546,29,809155,0.0
100547,30,809155,0.0
100548,22,809155,0.0
100549,28,809155,0.0
100550,31,809155,0.0
100551,18,809155,0.0
100552,13,809155,0.0
100553,19,809155,0.0
100554,20,809155,0.0
100555,15,809155,0.0
100556,16,809155,0.0
100557,17,809155,0.0
100558,26,809155,0.0
100559,14,809155,15.0
100560,3,464443,54.36
100561,23,464443,0.0
100562,24,464443,0.0
100563,27,464443,0.0
100564,21,464443,0.0
100565,25,464443,0.0
100566,29,464443,0.0
100567,30,464443,0.0
100568,22,464443,0.0
100569,28,464443,0.0
100570,31,464443,0.0
100571,18,464443,0.0
100572,13,464443,0.0
100573,19,464443,0.0
100574,20,464443,0.0
100575,15,464443,0.0
100576,16,464443,0.0
100577,17,464443,0.0
100578,26,464443,0.0
100579,14,464443,0.0
100580,3,2127549,1000.0
100581,23,2127549,0.0
100582,24,2127549,0.0
100583,27,2127549,0.0
100584,21,2127549,0.0
100585,25,2127549,0.0
100586,29,2127549,0.0
100587,30,2127549,0.0
100588,22,2127549,0.0
100589,28,2127549,0.0
100590,31,2127549,0.0
100591,18,2127549,0.0
100592,13,2127549,69.65
100593,19,2127549,0.0
100594,20,2127549,0.0
100595,15,2127549,0.0
100596,16,2127549,0.0
100597,17,2127549,0.0
100598,26,2127549,0.0
100599,14,2127549,0.54
100600,3,3149745,369.67
100601,23,3149745,20.0
100602,24,3149745,16.57
100603,27,3149745,10.08
100604,21,3149745,125.6
100605,25,3149745,0.0
100606,29,3149745,9.03
100607,30,3149745,4.95
100608,22,3149745,1.96
100609,28,3149745,14.44
100610,31,3149745,10.0
100611,18,3149745,10.0
100612,13,3149745,32.99
100613,19,3149745,0.0
100614,20,3149745,42.28
100615,15,3149745,10.0
100616,16,3149745,15.82
100617,17,3149745,0.0
100618,26,3149745,0.0
100619,14,3149745,11.55
100620,3,159751,174.42
100621,23,159751,0.0
100622,24,159751,0.63
100623,27,159751,5.3
100624,21,159751,0.0
100625,25,159751,10.0
100626,29,159751,0.0
100627,30,159751,0.0
100628,22,159751,0.0
100629,28,159751,0.0
100630,31,159751,0.0
100631,18,159751,0.0
100632,13,159751,23.58
100633,19,159751,10.0
100634,20,159751,80.41
100635,15,159751,62.33
100636,16,159751,4.11
100637,17,159751,8.51
100638,26,159751,0.0
100639,14,159751,5.83
100640,3,459228,75.2
100641,23,459228,0.0
100642,24,459228,0.0
100643,27,459228,0.0
100644,21,459228,0.0
100645,25,459228,0.0
100646,29,459228,0.0
100647,30,459228,0.0
100648,22,459228,0.0
100649,28,459228,0.0
100650,31,459228,13.0
100651,18,459228,0.0
100652,13,459228,0.0
100653,19,459228,0.0
100654,20,459228,0.0
100655,15,459228,0.0
100656,16,459228,300.0
100657,17,459228,0.0
100658,26,459228,0.0
100659,14,459228,0.0
100660,3,385211,1020.78
100661,23,385211,0.0
100662,24,385211,7.34
100663,27,385211,43.3
100664,21,385211,0.0
100665,25,385211,0.0
100666,29,385211,15.57
100667,30,385211,714.44
100668,22,385211,0.0
100669,28,385211,23.46
100670,31,385211,0.0
100671,18,385211,0.0
100672,13,385211,23.75
100673,19,385211,0.0
100674,20,385211,90.5
100675,15,385211,0.0
100676,16,385211,187.92
100677,17,385211,0.0
100678,26,385211,0.0
100679,14,385211,86.76
100680,3,528509,0.0
100681,23,528509,0.0
100682,24,528509,1.42
100683,27,528509,1.5
100684,21,528509,50.55
100685,25,528509,0.0
100686,29,528509,13.5
100687,30,528509,0.0
100688,22,528509,13.98
100689,28,528509,4.14
100690,31,528509,0.0
100691,18,528509,7.32
100692,13,528509,0.0
100693,19,528509,0.0
100694,20,528509,56.93
100695,15,528509,0.0
100696,16,528509,0.0
100697,17,528509,20.0
100698,26,528509,2.38
100699,14,528509,0.0
100700,3,4430002,354.65
100701,23,4430002,31.57
100702,24,4430002,52.4
100703,27,4430002,279.36
100704,21,4430002,0.0
100705,25,4430002,0.0
100706,29,4430002,0.0
100707,30,4430002,0.0
100708,22,4430002,0.0
100709,28,4430002,0.0
100710,31,4430002,7.98
100711,18,4430002,0.0
100712,13,4430002,39.83
100713,19,4430002,12.78
100714,20,4430002,0.0
100715,15,4430002,0.0
100716,16,4430002,0.0
100717,17,4430002,0.0
100718,26,4430002,68.29
100719,14,4430002,0.0
100720,3,2810517,34.13
100721,23,2810517,0.0
100722,24,2810517,0.0
100723,27,2810517,13.27
100724,21,2810517,0.0
100725,25,2810517,0.0
100726,29,2810517,0.0
100727,30,2810517,0.0
100728,22,2810517,0.0
100729,28,2810517,0.0
100730,31,2810517,0.0
100731,18,2810517,100.0
100732,13,2810517,12.01
100733,19,2810517,12.31
100734,20,2810517,0.0
100735,15,2810517,0.0
100736,16,2810517,0.0
100737,17,2810517,0.0
100738,26,2810517,0.0
100739,14,2810517,17.57
100740,3,623382,132.9
100741,23,623382,0.0
100742,24,623382,0.0
100743,27,623382,9.37
100744,21,623382,0.0
100745,25,623382,102.71
100746,29,623382,1.9
100747,30,623382,68.85
100748,22,623382,0.0
100749,28,623382,3.85
100750,31,623382,0.0
100751,18,623382,0.0
100752,13,623382,0.0
100753,19,623382,0.0
100754,20,623382,0.0
100755,15,623382,86.35
100756,16,623382,0.0
100757,17,623382,0.0
100758,26,623382,0.0
100759,14,623382,0.0
100760,3,4324655,19.79
100761,23,4324655,15.0
100762,24,4324655,0.0
100763,27,4324655,0.0
100764,21,4324655,0.0
100765,25,4324655,0.0
100766,29,4324655,4.0
100767,30,4324655,20.04
100768,22,4324655,0.0
100769,28,4324655,0.0
100770,31,4324655,17.37
100771,18,4324655,9.81
100772,13,4324655,0.0
100773,19,4324655,0.0
100774,20,4324655,0.0
100775,15,4324655,5.99
100776,16,4324655,2.35
100777,17,4324655,348.49
100778,26,4324655,0.0
100779,14,4324655,0.0
100780,3,177187,38.84
100781,23,177187,0.0
100782,24,177187,12.0
100783,27,177187,5.0
100784,21,177187,1.64
100785,25,177187,14.36
100786,29,177187,20.23
100787,30,177187,1.69
100788,22,177187,0.0
100789,28,177187,10.4
100790,31,177187,15.0
100791,18,177187,16.0
100792,13,177187,0.0
100793,19,177187,15.46
100794,20,177187,0.0
100795,15,177187,0.0
100796,16,177187,0.0
100797,17,177187,0.0
100798,26,177187,79.16
100799,14,177187,0.0
100800,3,2594999,18.67
100801,23,2594999,0.0
100802,24,2594999,65.77
100803,27,2594999,160.0
100804,21,2594999,0.0
100805,25,2594999,0.0
100806,29,2594999,0.0
100807,30,2594999,26.56
100808,22,2594999,0.0
100809,28,2594999,0.0
100810,31,2594999,0.0
100811,18,2594999,0.0
100812,13,2594999,0.0
100813,19,2594999,0.0
100814,20,2594999,35.82
100815,15,2594999,0.0
100816,16,2594999,7.63
100817,17,2594999,0.0
100818,26,2594999,2.95
100819,14,2594999,0.0
100820,3,852933,67.12
100821,23,852933,0.0
100822,24,852933,0.0
100823,27,852933,0.0
100824,21,852933,8.87
100825,25,852933,0.0
100826,29,852933,100.0
100827,30,852933,0.0
100828,22,852933,5.49
100829,28,852933,0.0
100830,31,852933,0.0
100831,18,852933,4.16
100832,13,852933,0.0
100833,19,852933,0.0
100834,20,852933,3.03
100835,15,852933,863.9
100836,16,852933,4443.04
100837,17,852933,0.0
100838,26,852933,0.0
100839,14,852933,0.0
100840,3,3115869,136.65
100841,23,3115869,13.69
100842,24,3115869,0.0
100843,27,3115869,0.0
100844,21,3115869,0.0
100845,25,3115869,60.0
100846,29,3115869,0.0
100847,30,3115869,23.45
100848,22,3115869,0.0
100849,28,3115869,0.0
100850,31,3115869,20.0
100851,18,3115869,0.0
100852,13,3115869,16.36
100853,19,3115869,0.0
100854,20,3115869,188.8
100855,15,3115869,0.0
100856,16,3115869,95.26
100857,17,3115869,33.91
100858,26,3115869,0.0
100859,14,3115869,9.6
100860,3,4355731,228.85
100861,23,4355731,26.66
100862,24,4355731,32.75
100863,27,4355731,74.78
100864,21,4355731,0.0
100865,25,4355731,3.0
100866,29,4355731,3.0
100867,30,4355731,0.0
100868,22,4355731,15.19
100869,28,4355731,0.0
100870,31,4355731,0.0
100871,18,4355731,0.0
100872,13,4355731,0.0
100873,19,4355731,0.0
100874,20,4355731,64.12
100875,15,4355731,11.0
100876,16,4355731,9.1
100877,17,4355731,23.94
100878,26,4355731,0.0
100879,14,4355731,45.93
100880,3,4210283,0.0
100881,23,4210283,0.0
100882,24,4210283,0.0
100883,27,4210283,0.0
100884,21,4210283,0.0
100885,25,4210283,0.0
100886,29,4210283,0.0
100887,30,4210283,0.0
100888,22,4210283,0.0
100889,28,4210283,0.0
100890,31,4210283,0.0
100891,18,4210283,0.0
100892,13,4210283,0.0
100893,19,4210283,180.0
100894,20,4210283,0.0
100895,15,4210283,0.0
100896,16,4210283,0.0
100897,17,4210283,0.0
100898,26,4210283,0.0
100899,14,4210283,0.0
100900,3,610364,559.12
100901,23,610364,6.06
100902,24,610364,7.96
100903,27,610364,15.42
100904,21,610364,0.0
100905,25,610364,0.0
100906,29,610364,3.53
100907,30,610364,14.61
100908,22,610364,62.59
100909,28,610364,35.58
100910,31,610364,0.0
100911,18,610364,1.21
100912,13,610364,82.09
100913,19,610364,0.0
100914,20,610364,2.28
100915,15,610364,0.0
100916,16,610364,0.0
100917,17,610364,2.1
100918,26,610364,0.0
100919,14,610364,0.0
100920,3,2786754,363.45
100921,23,2786754,9.8
100922,24,2786754,0.0
100923,27,2786754,60.3
100924,21,2786754,0.0
100925,25,2786754,170.0
100926,29,2786754,0.0
100927,30,2786754,26.0
100928,22,2786754,0.0
100929,28,2786754,67.24
100930,31,2786754,0.0
100931,18,2786754,20.0
100932,13,2786754,0.0
100933,19,2786754,0.0
100934,20,2786754,102.61
100935,15,2786754,138.87
100936,16,2786754,206.55
100937,17,2786754,24.82
100938,26,2786754,120.0
100939,14,2786754,0.0
100940,3,1011716,62.28
100941,23,1011716,0.0
100942,24,1011716,0.0
100943,27,1011716,0.0
100944,21,1011716,0.0
100945,25,1011716,4.28
100946,29,1011716,0.0
100947,30,1011716,0.0
100948,22,1011716,0.0
100949,28,1011716,0.0
100950,31,1011716,0.0
100951,18,1011716,0.0
100952,13,1011716,29.66
100953,19,1011716,0.0
100954,20,1011716,0.0
100955,15,1011716,0.0
100956,16,1011716,0.0
100957,17,1011716,0.0
100958,26,1011716,0.0
100959,14,1011716,59.63
100960,3,3657897,380.95
100961,23,3657897,0.0
100962,24,3657897,0.0
100963,27,3657897,4.11
100964,21,3657897,12.61
100965,25,3657897,0.77
100966,29,3657897,0.0
100967,30,3657897,0.0
100968,22,3657897,0.0
100969,28,3657897,0.0
100970,31,3657897,0.0
100971,18,3657897,5.0
100972,13,3657897,534.98
100973,19,3657897,0.0
100974,20,3657897,4.45
100975,15,3657897,5.77
100976,16,3657897,20.11
100977,17,3657897,20.49
100978,26,3657897,0.0
100979,14,3657897,15.2
100980,3,2771898,3.72
100981,23,2771898,0.0
100982,24,2771898,0.0
100983,27,2771898,0.0
100984,21,2771898,0.0
100985,25,2771898,0.0
100986,29,2771898,6.31
100987,30,2771898,0.0
100988,22,2771898,0.0
100989,28,2771898,0.0
100990,31,2771898,0.0
100991,18,2771898,0.0
100992,13,2771898,0.0
100993,19,2771898,0.0
100994,20,2771898,0.0
100995,15,2771898,0.0
100996,16,2771898,0.0
100997,17,2771898,0.0
100998,26,2771898,0.0
100999,14,2771898,0.0
101000,3,232776,200.0
101001,23,232776,0.0
101002,24,232776,0.0
101003,27,232776,2300.0
101004,21,232776,0.0
101005,25,232776,0.0
101006,29,232776,0.0
101007,30,232776,0.0
101008,22,232776,0.0
101009,28,232776,0.0
101010,31,232776,0.0
101011,18,232776,0.0
101012,13,232776,0.0
101013,19,232776,0.0
101014,20,232776,0.0
101015,15,232776,0.0
101016,16,232776,0.0
101017,17,232776,0.0
101018,26,232776,0.0
101019,14,232776,0.0
101020,3,4170882,139.81
101021,23,4170882,0.0
101022,24,4170882,0.0
101023,27,4170882,193.89
101024,21,4170882,0.0
101025,25,4170882,0.0
101026,29,4170882,0.0
101027,30,4170882,0.0
101028,22,4170882,2.88
101029,28,4170882,0.0
101030,31,4170882,0.0
101031,18,4170882,0.0
101032,13,4170882,201.33
101033,19,4170882,0.0
101034,20,4170882,15.0
101035,15,4170882,0.0
101036,16,4170882,0.0
101037,17,4170882,0.0
101038,26,4170882,0.0
101039,14,4170882,18.5
101040,3,2625270,1544.3
101041,23,2625270,0.0
101042,24,2625270,0.0
101043,27,2625270,0.0
101044,21,2625270,0.0
101045,25,2625270,0.0
101046,29,2625270,0.0
101047,30,2625270,0.0
101048,22,2625270,0.0
101049,28,2625270,0.0
101050,31,2625270,0.0
101051,18,2625270,0.0
101052,13,2625270,0.0
101053,19,2625270,0.0
101054,20,2625270,0.0
101055,15,2625270,0.0
101056,16,2625270,0.0
101057,17,2625270,0.0
101058,26,2625270,0.0
101059,14,2625270,0.0
101060,3,4344889,0.0
101061,23,4344889,0.0
101062,24,4344889,0.0
101063,27,4344889,0.0
101064,21,4344889,0.0
101065,25,4344889,0.0
101066,29,4344889,0.0
101067,30,4344889,0.0
101068,22,4344889,0.0
101069,28,4344889,0.0
101070,31,4344889,0.0
101071,18,4344889,470.0
101072,13,4344889,0.0
101073,19,4344889,0.0
101074,20,4344889,0.0
101075,15,4344889,0.0
101076,16,4344889,0.0
101077,17,4344889,0.0
101078,26,4344889,0.0
101079,14,4344889,0.0
101080,3,114121,33.8
101081,23,114121,0.0
101082,24,114121,0.0
101083,27,114121,0.0
101084,21,114121,340.0
101085,25,114121,0.0
101086,29,114121,7.5
101087,30,114121,0.0
101088,22,114121,0.0
101089,28,114121,0.0
101090,31,114121,0.0
101091,18,114121,0.0
101092,13,114121,0.0
101093,19,114121,0.0
101094,20,114121,0.0
101095,15,114121,20.0
101096,16,114121,0.0
101097,17,114121,14.8
101098,26,114121,0.0
101099,14,114121,0.0
101100,3,1029726,0.0
101101,23,1029726,0.0
101102,24,1029726,0.0
101103,27,1029726,0.0
101104,21,1029726,0.0
101105,25,1029726,0.0
101106,29,1029726,0.0
101107,30,1029726,0.0
101108,22,1029726,0.0
101109,28,1029726,0.0
101110,31,1029726,0.0
101111,18,1029726,0.0
101112,13,1029726,0.0
101113,19,1029726,0.0
101114,20,1029726,160.0
101115,15,1029726,0.0
101116,16,1029726,0.0
101117,17,1029726,0.0
101118,26,1029726,0.0
101119,14,1029726,0.0
101120,3,259485,149.41
101121,23,259485,0.0
101122,24,259485,0.0
101123,27,259485,0.0
101124,21,259485,20.5
101125,25,259485,0.0
101126,29,259485,0.0
101127,30,259485,0.0
101128,22,259485,0.0
101129,28,259485,0.0
101130,31,259485,0.0
101131,18,259485,0.0
101132,13,259485,0.0
101133,19,259485,0.0
101134,20,259485,150.0
101135,15,259485,0.0
101136,16,259485,0.0
101137,17,259485,0.0
101138,26,259485,0.0
101139,14,259485,0.0
101140,3,4519115,126.14
101141,23,4519115,0.0
101142,24,4519115,0.0
101143,27,4519115,99.33
101144,21,4519115,7.13
101145,25,4519115,70.0
101146,29,4519115,0.0
101147,30,4519115,1.52
101148,22,4519115,4.4
101149,28,4519115,2.39
101150,31,4519115,0.0
101151,18,4519115,0.0
101152,13,4519115,44.75
101153,19,4519115,0.0
101154,20,4519115,6.66
101155,15,4519115,0.0
101156,16,4519115,22.99
101157,17,4519115,11.24
101158,26,4519115,15.0
101159,14,4519115,10.0
101160,3,4521437,43.52
101161,23,4521437,0.0
101162,24,4521437,0.0
101163,27,4521437,0.0
101164,21,4521437,10.6
101165,25,4521437,0.0
101166,29,4521437,0.0
101167,30,4521437,0.0
101168,22,4521437,5.0
101169,28,4521437,0.0
101170,31,4521437,0.0
101171,18,4521437,0.0
101172,13,4521437,0.0
101173,19,4521437,119.0
101174,20,4521437,59.99
101175,15,4521437,0.0
101176,16,4521437,0.0
101177,17,4521437,0.0
101178,26,4521437,0.0
101179,14,4521437,0.0
101180,3,2969751,549.99
101181,23,2969751,86.58
101182,24,2969751,46.15
101183,27,2969751,15.24
101184,21,2969751,1.65
101185,25,2969751,136.17
101186,29,2969751,0.0
101187,30,2969751,11.93
101188,22,2969751,0.0
101189,28,2969751,0.0
101190,31,2969751,0.0
101191,18,2969751,0.0
101192,13,2969751,37.79
101193,19,2969751,0.0
101194,20,2969751,5.99
101195,15,2969751,0.0
101196,16,2969751,7.59
101197,17,2969751,46.38
101198,26,2969751,0.0
101199,14,2969751,0.0
101200,3,4468509,45.0
101201,23,4468509,0.0
101202,24,4468509,0.0
101203,27,4468509,0.0
101204,21,4468509,0.0
101205,25,4468509,0.0
101206,29,4468509,0.0
101207,30,4468509,0.0
101208,22,4468509,0.0
101209,28,4468509,0.0
101210,31,4468509,0.0
101211,18,4468509,0.0
101212,13,4468509,0.0
101213,19,4468509,0.0
101214,20,4468509,50.0
101215,15,4468509,0.0
101216,16,4468509,0.0
101217,17,4468509,0.0
101218,26,4468509,0.0
101219,14,4468509,0.0
101220,3,4514363,11.68
101221,23,4514363,0.0
101222,24,4514363,3.39
101223,27,4514363,4.65
101224,21,4514363,0.0
101225,25,4514363,6.92
101226,29,4514363,0.0
101227,30,4514363,4.27
101228,22,4514363,5.7
101229,28,4514363,0.0
101230,31,4514363,0.0
101231,18,4514363,0.0
101232,13,4514363,4.2
101233,19,4514363,0.0
101234,20,4514363,0.0
101235,15,4514363,5.3
101236,16,4514363,0.0
101237,17,4514363,0.0
101238,26,4514363,0.0
101239,14,4514363,653.38
101240,3,690628,1006.69
101241,23,690628,0.0
101242,24,690628,0.0
101243,27,690628,0.0
101244,21,690628,25.21
101245,25,690628,0.0
101246,29,690628,0.0
101247,30,690628,0.0
101248,22,690628,3.46
101249,28,690628,0.0
101250,31,690628,0.0
101251,18,690628,0.0
101252,13,690628,18.09
101253,19,690628,0.0
101254,20,690628,21.79
101255,15,690628,364.05
101256,16,690628,0.9
101257,17,690628,136.78
101258,26,690628,0.0
101259,14,690628,7.49
101260,3,2948444,107.41
101261,23,2948444,0.0
101262,24,2948444,0.0
101263,27,2948444,0.0
101264,21,2948444,0.0
101265,25,2948444,0.0
101266,29,2948444,0.0
101267,30,2948444,0.0
101268,22,2948444,0.0
101269,28,2948444,0.0
101270,31,2948444,0.0
101271,18,2948444,0.0
101272,13,2948444,0.0
101273,19,2948444,0.0
101274,20,2948444,0.0
101275,15,2948444,0.0
101276,16,2948444,0.0
101277,17,2948444,0.0
101278,26,2948444,0.0
101279,14,2948444,0.0
101280,3,3466345,250.0
101281,23,3466345,0.0
101282,24,3466345,0.0
101283,27,3466345,0.0
101284,21,3466345,0.0
101285,25,3466345,0.0
101286,29,3466345,0.0
101287,30,3466345,0.0
101288,22,3466345,0.0
101289,28,3466345,0.0
101290,31,3466345,0.0
101291,18,3466345,0.0
101292,13,3466345,0.0
101293,19,3466345,0.0
101294,20,3466345,0.0
101295,15,3466345,0.0
101296,16,3466345,0.0
101297,17,3466345,0.0
101298,26,3466345,0.0
101299,14,3466345,0.0
101300,3,555771,340.15
101301,23,555771,0.0
101302,24,555771,0.0
101303,27,555771,58.0
101304,21,555771,30.0
101305,25,555771,0.0
101306,29,555771,100.0
101307,30,555771,0.0
101308,22,555771,5.35
101309,28,555771,37.69
101310,31,555771,0.0
101311,18,555771,0.0
101312,13,555771,0.0
101313,19,555771,0.0
101314,20,555771,0.0
101315,15,555771,0.0
101316,16,555771,0.0
101317,17,555771,0.0
101318,26,555771,0.0
101319,14,555771,0.0
101320,3,2844036,724.89
101321,23,2844036,9.25
101322,24,2844036,14.5
101323,27,2844036,80.76
101324,21,2844036,40.57
101325,25,2844036,0.0
101326,29,2844036,14.59
101327,30,2844036,5.0
101328,22,2844036,75.04
101329,28,2844036,9.27
101330,31,2844036,0.0
101331,18,2844036,100.0
101332,13,2844036,21.61
101333,19,2844036,0.0
101334,20,2844036,36.37
101335,15,2844036,20.41
101336,16,2844036,15.0
101337,17,2844036,0.0
101338,26,2844036,0.0
101339,14,2844036,4.76
101340,3,555719,80.22
101341,23,555719,17.57
101342,24,555719,34.1
101343,27,555719,18.98
101344,21,555719,56.93
101345,25,555719,0.0
101346,29,555719,50.0
101347,30,555719,25.49
101348,22,555719,0.0
101349,28,555719,50.0
101350,31,555719,0.0
101351,18,555719,0.0
101352,13,555719,0.0
101353,19,555719,17.57
101354,20,555719,59.06
101355,15,555719,0.0
101356,16,555719,0.0
101357,17,555719,0.0
101358,26,555719,0.0
101359,14,555719,0.0
101360,3,2793211,3.48
101361,23,2793211,0.0
101362,24,2793211,0.0
101363,27,2793211,0.0
101364,21,2793211,0.0
101365,25,2793211,0.0
101366,29,2793211,0.0
101367,30,2793211,0.0
101368,22,2793211,0.0
101369,28,2793211,0.0
101370,31,2793211,0.0
101371,18,2793211,0.0
101372,13,2793211,330.0
101373,19,2793211,0.0
101374,20,2793211,0.0
101375,15,2793211,0.0
101376,16,2793211,0.0
101377,17,2793211,0.0
101378,26,2793211,0.0
101379,14,2793211,0.0
101380,3,3958330,71.62
101381,23,3958330,78.94
101382,24,3958330,2.22
101383,27,3958330,17.82
101384,21,3958330,2.15
101385,25,3958330,4.56
101386,29,3958330,11.68
101387,30,3958330,0.0
101388,22,3958330,26.97
101389,28,3958330,2.97
101390,31,3958330,0.0
101391,18,3958330,0.0
101392,13,3958330,3.59
101393,19,3958330,0.0
101394,20,3958330,3.53
101395,15,3958330,0.0
101396,16,3958330,0.0
101397,17,3958330,0.0
101398,26,3958330,0.0
101399,14,3958330,1.78
101400,3,2794861,4.94
101401,23,2794861,0.0
101402,24,2794861,0.0
101403,27,2794861,13.74
101404,21,2794861,0.0
101405,25,2794861,0.0
101406,29,2794861,0.0
101407,30,2794861,0.0
101408,22,2794861,10.0
101409,28,2794861,0.0
101410,31,2794861,200.0
101411,18,2794861,10.0
101412,13,2794861,0.0
101413,19,2794861,0.0
101414,20,2794861,29.51
101415,15,2794861,7.28
101416,16,2794861,113.99
101417,17,2794861,0.0
101418,26,2794861,7.0
101419,14,2794861,0.0
101420,3,2775195,545.61
101421,23,2775195,0.0
101422,24,2775195,0.0
101423,27,2775195,0.0
101424,21,2775195,0.0
101425,25,2775195,0.0
101426,29,2775195,0.0
101427,30,2775195,0.0
101428,22,2775195,0.0
101429,28,2775195,0.0
101430,31,2775195,0.0
101431,18,2775195,0.0
101432,13,2775195,13.81
101433,19,2775195,0.0
101434,20,2775195,0.0
101435,15,2775195,12.42
101436,16,2775195,1.2
101437,17,2775195,9.54
101438,26,2775195,0.0
101439,14,2775195,0.0
101440,3,4447632,0.0
101441,23,4447632,0.0
101442,24,4447632,0.0
101443,27,4447632,0.0
101444,21,4447632,0.0
101445,25,4447632,0.0
101446,29,4447632,0.0
101447,30,4447632,0.0
101448,22,4447632,0.0
101449,28,4447632,0.0
101450,31,4447632,0.0
101451,18,4447632,279.85
101452,13,4447632,0.0
101453,19,4447632,0.0
101454,20,4447632,0.0
101455,15,4447632,0.0
101456,16,4447632,0.0
101457,17,4447632,0.0
101458,26,4447632,0.0
101459,14,4447632,0.0
101460,3,2836873,32.0
101461,23,2836873,0.0
101462,24,2836873,0.0
101463,27,2836873,0.0
101464,21,2836873,0.0
101465,25,2836873,0.0
101466,29,2836873,0.0
101467,30,2836873,0.0
101468,22,2836873,0.0
101469,28,2836873,0.0
101470,31,2836873,0.0
101471,18,2836873,15.0
101472,13,2836873,0.0
101473,19,2836873,0.0
101474,20,2836873,168.45
101475,15,2836873,30.0
101476,16,2836873,10.24
101477,17,2836873,105.0
101478,26,2836873,0.0
101479,14,2836873,0.0
101480,3,2716503,644.19
101481,23,2716503,0.0
101482,24,2716503,0.0
101483,27,2716503,0.0
101484,21,2716503,0.0
101485,25,2716503,0.0
101486,29,2716503,0.0
101487,30,2716503,0.0
101488,22,2716503,0.0
101489,28,2716503,0.0
101490,31,2716503,0.0
101491,18,2716503,0.0
101492,13,2716503,0.0
101493,19,2716503,0.0
101494,20,2716503,0.0
101495,15,2716503,0.0
101496,16,2716503,0.0
101497,17,2716503,0.0
101498,26,2716503,0.0
101499,14,2716503,0.0
101500,3,507070,0.0
101501,23,507070,0.0
101502,24,507070,0.0
101503,27,507070,0.0
101504,21,507070,0.0
101505,25,507070,400.0
101506,29,507070,0.0
101507,30,507070,0.0
101508,22,507070,0.0
101509,28,507070,0.0
101510,31,507070,0.0
101511,18,507070,20.0
101512,13,507070,0.0
101513,19,507070,0.0
101514,20,507070,0.0
101515,15,507070,0.0
101516,16,507070,353.63
101517,17,507070,0.0
101518,26,507070,0.0
101519,14,507070,0.0
101520,3,1051637,10.0
101521,23,1051637,0.0
101522,24,1051637,0.0
101523,27,1051637,0.0
101524,21,1051637,0.0
101525,25,1051637,0.0
101526,29,1051637,0.0
101527,30,1051637,0.0
101528,22,1051637,0.0
101529,28,1051637,0.0
101530,31,1051637,0.0
101531,18,1051637,0.0
101532,13,1051637,0.0
101533,19,1051637,0.0
101534,20,1051637,0.0
101535,15,1051637,0.0
101536,16,1051637,0.0
101537,17,1051637,0.0
101538,26,1051637,0.0
101539,14,1051637,0.0
101540,3,1993947,537.62
101541,23,1993947,0.0
101542,24,1993947,0.0
101543,27,1993947,0.0
101544,21,1993947,0.0
101545,25,1993947,0.0
101546,29,1993947,0.0
101547,30,1993947,0.0
101548,22,1993947,36.73
101549,28,1993947,0.0
101550,31,1993947,0.0
101551,18,1993947,0.0
101552,13,1993947,0.0
101553,19,1993947,0.0
101554,20,1993947,0.0
101555,15,1993947,0.0
101556,16,1993947,10.0
101557,17,1993947,282.78
101558,26,1993947,0.0
101559,14,1993947,0.0
101560,3,2810044,379.0
101561,23,2810044,0.0
101562,24,2810044,0.0
101563,27,2810044,471.5
101564,21,2810044,0.0
101565,25,2810044,0.0
101566,29,2810044,0.0
101567,30,2810044,0.0
101568,22,2810044,0.0
101569,28,2810044,0.0
101570,31,2810044,0.0
101571,18,2810044,0.0
101572,13,2810044,0.0
101573,19,2810044,0.0
101574,20,2810044,0.0
101575,15,2810044,0.0
101576,16,2810044,0.0
